Model,popsize,complexity,bic,R2 Train,MSE Train,R2 Test,MSE Test
hbeta_ew_mean,170,30,-1314.330322265625,0.999029278755188,0.0001120858638114,0.99810873694405,0.0002228103208574
nii_6584_ew_std,170,20,-1333.5787353515625,0.8669522404670715,0.000108979046254,0.725057198359892,0.0002861224205066
halpha_ew_std,170,25,-1343.4700927734375,0.9625359773635864,9.86727628642748e-05,0.909475635575812,0.0002659898592439
oiii_5007_ew_std,170,28,-1199.0159912109375,0.8767228126525879,0.0002499929608273,0.7555200587356212,0.0006180195477652
hbeta_ew_std,170,28,-1343.064697265625,0.9549810290336608,9.568940326766627e-05,0.909317751861282,0.000211185136886
cov_nii_6584_ew_halpha_ew,170,28,-1552.022705078125,0.936596930027008,2.2980595793019927e-05,0.8595544651952911,6.23683872809805e-05
cov_nii_6584_ew_oiii_5007_ew,170,28,-1506.7158203125,0.9421431422233582,3.213997914984326e-05,0.8734013476803446,7.889140370271492e-05
cov_nii_6584_ew_hbeta_ew,170,27,-1586.387451171875,0.9085773229599,1.9537974404962743e-05,0.82327791143801,4.547334823157698e-05
cov_halpha_ew_oiii_5007_ew,170,35,-1495.4906005859375,0.9572933912277222,3.239894910502618e-05,0.8486346267478321,0.0001206548245108
cov_halpha_ew_hbeta_ew,170,25,-1533.4700927734375,0.957630693912506,2.7802957000720758e-05,0.9043489388645204,6.97786526629979e-05
cov_oiii_5007_ew_hbeta_ew,170,31,-1501.2265625,0.9490200877189636,3.2242693889191264e-05,0.8244685202340494,0.00011870210956
nii_6584_ew_mean,770,31,-1284.04443359375,0.9962579607963562,0.0001326571452631,0.9932106716741322,0.0002523816951564
halpha_ew_mean,770,39,-1283.3721923828125,0.9991492629051208,0.000120546670208,0.9984391323167104,0.0002249339169762
oiii_5007_ew_mean,770,27,-1186.4951171875,0.9977486729621888,0.0002717560281816,0.9951540079227236,0.0005743099517966
hbeta_ew_mean,770,33,-1309.7972412109375,0.9990323185920716,0.0001117297091075,0.9980830624189406,0.0002258350450805
nii_6584_ew_std,770,25,-1332.9764404296875,0.8708055019378662,0.000105822857794,0.7290254646114691,0.000281992798133
halpha_ew_std,770,30,-1343.4522705078125,0.9637624025344848,9.544248204835586e-05,0.9049507985128904,0.0002792852939164
oiii_5007_ew_std,770,24,-1194.582275390625,0.873024582862854,0.0002574926282359,0.7674973498317086,0.0005877422170837
hbeta_ew_std,770,22,-1343.620361328125,0.9520485997200012,0.0001019224068906,0.909864571780983,0.0002099116766227
cov_nii_6584_ew_halpha_ew,770,19,-1555.5302734375,0.9292080402374268,2.5658708017145184e-05,0.8566177467441467,6.367251128856008e-05
cov_nii_6584_ew_oiii_5007_ew,770,40,-1521.900634765625,0.9542531967163086,2.541274511822907e-05,0.845258545338291,9.642891409648048e-05
cov_nii_6584_ew_hbeta_ew,770,24,-1584.0093994140625,0.9101678133010864,1.9198070686289756e-05,0.8315935344490895,4.333360880215816e-05
cov_halpha_ew_oiii_5007_ew,770,16,-1500.6170654296875,0.9495691657066344,3.825885612345277e-05,0.8706531284744995,0.0001031036606961
cov_halpha_ew_hbeta_ew,770,29,-1531.323486328125,0.9584319591522216,2.727714469928037e-05,0.90787317834877,6.720767561419783e-05
cov_oiii_5007_ew_hbeta_ew,770,23,-1487.612060546875,0.9403196573257446,3.774537947454493e-05,0.8417546035871075,0.0001070124994526
nii_6584_ew_mean,290,30,-1286.314697265625,0.9963141679763794,0.0001306644296596,0.9929304731487256,0.0002627975972056
halpha_ew_mean,290,37,-1288.752197265625,0.999151349067688,0.0001202501437457,0.9984119819235976,0.0002288465127303
oiii_5007_ew_mean,290,23,-1187.7977294921875,0.9976922869682312,0.000278557700087,0.9951564872673156,0.0005740161188207
hbeta_ew_mean,290,36,-1307.267578125,0.9990158677101136,0.0001136299494944,0.9980402720746384,0.0002308761895757
nii_6584_ew_std,290,20,-1333.5791015625,0.8669525384902954,0.0001089788305041,0.7250566849914482,0.0002861229547494
halpha_ew_std,290,20,-1339.7200927734375,0.9615875482559204,0.0001011707135547,0.9086498272709644,0.000268416351119
oiii_5007_ew_std,290,28,-1195.367919921875,0.8736879229545593,0.0002561474914702,0.7689832081814738,0.0005839861236365
hbeta_ew_std,290,22,-1343.691162109375,0.9520711898803712,0.0001018743215254,0.9102326170550687,0.0002090545552656
cov_nii_6584_ew_halpha_ew,290,31,-1549.136474609375,0.9353651404380798,2.342706010390094e-05,0.8568536920988752,6.35677337939867e-05
cov_nii_6584_ew_oiii_5007_ew,290,29,-1503.953369140625,0.9430038332939148,3.166184399272031e-05,0.8343751249434175,0.0001032110424707
cov_nii_6584_ew_hbeta_ew,290,26,-1584.5831298828125,0.9105107188224792,1.9124782382752116e-05,0.832901028511872,4.299717019784204e-05
cov_halpha_ew_oiii_5007_ew,290,42,-1505.6551513671875,0.9626705646514891,2.8319601195340213e-05,0.855667622892628,0.0001150487542623
cov_halpha_ew_hbeta_ew,290,29,-1532.2305908203125,0.9600399732589722,2.62219644360246e-05,0.9061201348891078,6.848654287633572e-05
cov_oiii_5007_ew_hbeta_ew,290,31,-1499.575439453125,0.9501492381095886,3.152856726361042e-05,0.8221182732730195,0.0001202914499599
nii_6584_ew_mean,980,32,-1285.3726806640625,0.996290922164917,0.0001314875666101,0.9928854532352164,0.000264471135668
halpha_ew_mean,980,41,-1281.27099609375,0.999137282371521,0.0001222471445135,0.998330173034913,0.0002406358488619
oiii_5007_ew_mean,980,23,-1191.9771728515625,0.9977557063102722,0.0002709034946786,0.9952310943967808,0.0005651742519246
hbeta_ew_mean,980,39,-1305.702392578125,0.9990698099136353,0.0001074013653621,0.998034338268595,0.0002315752532117
nii_6584_ew_std,980,22,-1334.302490234375,0.8675926923751831,0.0001084545112324,0.7224540804682772,0.0002888313853806
halpha_ew_std,980,20,-1339.4180908203125,0.9615101218223572,0.0001013746053872,0.909254789748209,0.0002666387757094
oiii_5007_ew_std,980,24,-1195.75927734375,0.8740170001983643,0.0002554800259941,0.7719509012683504,0.0005764841080111
hbeta_ew_std,980,22,-1343.69140625,0.9520713090896606,0.0001018741505188,0.9102328268897172,0.0002090540665927
cov_nii_6584_ew_halpha_ew,980,38,-1554.1624755859375,0.9395483732223512,2.1910823404933357e-05,0.8562337421399682,6.384303823271953e-05
cov_nii_6584_ew_oiii_5007_ew,980,40,-1514.0054931640625,0.9517808556556702,2.6786153986901396e-05,0.8451454173888738,9.649941107700907e-05
cov_nii_6584_ew_hbeta_ew,980,29,-1584.0806884765625,0.9131602644920348,1.8558549726172543e-05,0.8390426148089813,4.141684430505036e-05
cov_halpha_ew_oiii_5007_ew,980,17,-1493.627197265625,0.9488993287086488,3.876703604358658e-05,0.8712852887989742,0.0001025997594975
cov_halpha_ew_hbeta_ew,980,21,-1527.8768310546875,0.9545270204544068,2.9839566390751584e-05,0.9081777984668388,6.698545140507204e-05
cov_oiii_5007_ew_hbeta_ew,980,31,-1493.5654296875,0.9481112957000732,3.281745529618782e-05,0.8146856577131951,0.0001253177116178
nii_6584_ew_mean,950,23,-1281.0140380859375,0.995917797088623,0.0001447167909255,0.992612739368103,0.0002746088083171
halpha_ew_mean,950,41,-1286.7796630859375,0.9991401433944702,0.0001218420222725,0.9983813330292112,0.0002332632713954
oiii_5007_ew_mean,950,24,-1188.970458984375,0.9977102875709534,0.0002763882683043,0.9950377669934602,0.0005880859385125
hbeta_ew_mean,950,36,-1304.1810302734375,0.9989954233169556,0.0001159922617124,0.9980406066499868,0.0002308367731442
nii_6584_ew_std,950,29,-1334.3363037109375,0.8761775493621826,0.0001014226600709,0.742849917688466,0.0002676062204412
halpha_ew_std,950,25,-1339.98828125,0.9616561532020568,0.000100989994093,0.9096705772906556,0.0002654170574394
oiii_5007_ew_std,950,23,-1194.6514892578125,0.8730831146240234,0.0002573738822447,0.7648446986517039,0.0005944478399424
hbeta_ew_std,950,21,-1344.6982421875,0.9523919224739076,0.0001011926581891,0.9081962242948696,0.0002137970036791
cov_nii_6584_ew_halpha_ew,950,36,-1551.463623046875,0.9404729008674622,2.157573078499928e-05,0.8568429680941667,6.357249605915796e-05
cov_nii_6584_ew_oiii_5007_ew,950,35,-1521.020751953125,0.9508047103881836,2.7328393084813e-05,0.8446665285624637,9.679783614742495e-05
cov_nii_6584_ew_hbeta_ew,950,34,-1584.1402587890625,0.91319477558136,1.8551173428427824e-05,0.8379758451115698,4.1691340777608055e-05
cov_halpha_ew_oiii_5007_ew,950,33,-1494.791015625,0.9570937156677246,3.255042340601507e-05,0.8531904966281283,0.0001170232959181
cov_halpha_ew_hbeta_ew,950,21,-1527.8787841796875,0.9545276165008544,2.9839179514964427e-05,0.908167324046089,6.699309262680721e-05
cov_oiii_5007_ew_hbeta_ew,950,32,-1494.002685546875,0.948262333869934,3.27219626898996e-05,0.8230428978524562,0.0001196661781382
nii_6584_ew_mean,790,33,-1285.68212890625,0.996298611164093,0.0001312166283454,0.992735998549291,0.0002700268585868
halpha_ew_mean,790,41,-1286.8648681640625,0.9991406202316284,0.0001217727461256,0.9983952902145956,0.0002312519257752
oiii_5007_ew_mean,790,27,-1186.4951171875,0.9977486729621888,0.0002717559447022,0.9951540396295118,0.0005743061941503
hbeta_ew_mean,790,33,-1308.640380859375,0.999056875705719,0.0001088957194457,0.9979935748087791,0.0002363776097809
nii_6584_ew_std,790,25,-1335.508056640625,0.8729676604270935,0.0001040518919666,0.7303759850074727,0.000280587363394
halpha_ew_std,790,25,-1344.6497802734375,0.9628294110298156,9.789989372242188e-05,0.908422542758785,0.000269084186522
oiii_5007_ew_std,790,25,-1195.7607421875,0.8740182518959045,0.0002554774937263,0.7701938946812019,0.0005809256356505
hbeta_ew_std,790,33,-1344.9385986328125,0.9555399417877196,9.450144899345856e-05,0.908983793452514,0.0002119628751283
cov_nii_6584_ew_halpha_ew,790,27,-1552.431884765625,0.9346217513084412,2.369649610734285e-05,0.8496307506669561,6.677526338302037e-05
cov_nii_6584_ew_oiii_5007_ew,790,40,-1522.548583984375,0.952903151512146,2.6162719304305665e-05,0.8490064777747494,9.40933469677834e-05
cov_nii_6584_ew_hbeta_ew,790,30,-1585.1982421875,0.9138048887252808,1.842078309218584e-05,0.8361385065687862,4.216411662614601e-05
cov_halpha_ew_oiii_5007_ew,790,34,-1494.4359130859375,0.9584049582481384,3.1555663608167825e-05,0.8497753871371607,0.0001197455132091
cov_halpha_ew_hbeta_ew,790,30,-1532.4952392578125,0.9587554335594176,2.7064892258463404e-05,0.910452408999996,6.532609440001004e-05
cov_oiii_5007_ew_hbeta_ew,790,42,-1494.782958984375,0.9502216577529908,3.148275903606073e-05,0.8223409282260935,0.0001201408808844
nii_6584_ew_mean,190,37,-1286.83056640625,0.996447503566742,0.0001259379912137,0.993018495987576,0.0002595254983742
halpha_ew_mean,190,36,-1288.2862548828125,0.9990898966789246,0.0001289582670123,0.9984012109537704,0.0002303986983888
oiii_5007_ew_mean,190,28,-1187.3441162109375,0.997761368751526,0.0002702221728821,0.9952056574966912,0.0005681888389547
hbeta_ew_mean,190,40,-1305.0362548828125,0.9990339279174804,0.0001115438427038,0.9980945786790428,0.0002244783107011
nii_6584_ew_std,190,29,-1338.53515625,0.8755055069923401,0.0001019731211342,0.7431620978504342,0.0002672813465291
halpha_ew_std,190,38,-1340.9404296875,0.9655319452285768,9.078196684725784e-05,0.9095474401193614,0.0002657788742726
oiii_5007_ew_std,190,25,-1196.4945068359375,0.8703745603561401,0.000262866547587,0.7728215626904051,0.0005742831676168
hbeta_ew_std,190,21,-1342.9649658203125,0.9518386125564576,0.00010236871963,0.909748593113039,0.0002101817732664
cov_nii_6584_ew_halpha_ew,190,36,-1555.9820556640625,0.940277338027954,2.1646627946478943e-05,0.8527664606724751,6.538277214934044e-05
cov_nii_6584_ew_oiii_5007_ew,190,39,-1512.7086181640625,0.949709951877594,2.7936560055112826e-05,0.8586543387042042,8.808117166017075e-05
cov_nii_6584_ew_hbeta_ew,190,39,-1585.997314453125,0.9198036193847656,1.7138798997651506e-05,0.8259559033343213,4.4784259170593e-05
cov_halpha_ew_oiii_5007_ew,190,41,-1498.7581787109375,0.9621981382369996,2.867800399450601e-05,0.8421526873781372,0.0001258216419958
cov_halpha_ew_hbeta_ew,190,27,-1533.2564697265625,0.9575703144073486,2.784257654529385e-05,0.9035532683040244,7.035910434869719e-05
cov_oiii_5007_ew_hbeta_ew,190,32,-1480.9000244140625,0.9416218400001526,3.692179379180071e-05,0.8368866545879181,0.0001103044207433
nii_6584_ew_mean,990,31,-1284.8353271484375,0.996277630329132,0.0001319594959808,0.9929661464798334,0.0002614715019949
halpha_ew_mean,990,38,-1278.3421630859375,0.9991202354431152,0.00012465755621,0.9983744175781522,0.000234259844975
oiii_5007_ew_mean,990,32,-1186.892578125,0.9977545738220216,0.0002710371410811,0.9952261417718208,0.0005657611991909
hbeta_ew_mean,990,29,-1311.9246826171875,0.9990459680557252,0.0001101562319291,0.998056073095794,0.0002290146660915
nii_6584_ew_std,990,18,-1339.69921875,0.8679330348968506,0.0001081757167051,0.7238415215702474,0.0002873875286801
halpha_ew_std,990,26,-1339.1766357421875,0.9627146124839784,9.82021703988343e-05,0.9050029037549644,0.0002791321918638
oiii_5007_ew_std,990,29,-1195.8875732421875,0.8741247653961182,0.0002552615696761,0.7703243595512932,0.0005805958341969
hbeta_ew_std,990,21,-1344.6983642578125,0.9523919820785522,0.0001011925501361,0.9081935754336492,0.0002138031724732
cov_nii_6584_ew_halpha_ew,990,25,-1552.1173095703125,0.9344845414161682,2.3746229963893406e-05,0.8487374737134017,6.717194557776536e-05
cov_nii_6584_ew_oiii_5007_ew,990,37,-1507.3138427734375,0.9495810270309448,2.800817727022422e-05,0.8439376633980253,9.725203684292182e-05
cov_nii_6584_ew_hbeta_ew,990,25,-1585.329345703125,0.910954773426056,1.9029884120457933e-05,0.8329507453659415,4.298437727627532e-05
cov_halpha_ew_oiii_5007_ew,990,28,-1492.897216796875,0.951968550682068,3.6438599474388376e-05,0.8562315831661352,0.0001145992159936
cov_halpha_ew_hbeta_ew,990,28,-1530.9107666015625,0.959686815738678,2.645369310935911e-05,0.906177600803383,6.844462076878595e-05
cov_oiii_5007_ew_hbeta_ew,990,29,-1488.64013671875,0.9445578455924988,3.5064888678378026e-05,0.8418506996092148,0.0001069475150944
nii_6584_ew_mean,150,32,-1287.8167724609375,0.996350884437561,0.0001293625692295,0.9928844342505356,0.0002645090146847
halpha_ew_mean,150,47,-1290.83544921875,0.999163031578064,0.0001185915909973,0.9983668711531004,0.0002353473471151
oiii_5007_ew_mean,150,26,-1190.177734375,0.9977286458015442,0.0002741728582904,0.9952626551849038,0.0005614339084786
hbeta_ew_mean,150,38,-1312.235107421875,0.9990479350090028,0.0001099285044708,0.9981040071605634,0.0002233675382011
nii_6584_ew_std,150,19,-1339.610107421875,0.8678545355796814,0.0001082400249188,0.724231518045507,0.0002869816743176
halpha_ew_std,150,26,-1341.5189208984375,0.962045431137085,9.996474144656268e-05,0.9075195186925772,0.0002717375632764
oiii_5007_ew_std,150,23,-1195.4580078125,0.8694757223129272,0.0002646893394572,0.7740231865254631,0.0005712455890929
hbeta_ew_std,150,30,-1348.65087890625,0.9566267728805542,9.21913789939416e-05,0.9121310001761498,0.0002046335102704
cov_nii_6584_ew_halpha_ew,150,31,-1553.349609375,0.937155306339264,2.277820263137244e-05,0.8558836879740388,6.39984886272113e-05
cov_nii_6584_ew_oiii_5007_ew,150,41,-1522.6788330078125,0.9544898867607116,2.5281251419265917e-05,0.8447374082508701,9.675366665580762e-05
cov_nii_6584_ew_hbeta_ew,150,36,-1585.8740234375,0.9141923785209656,1.833798271315885e-05,0.8235168528279928,4.54118648871799e-05
cov_halpha_ew_oiii_5007_ew,150,38,-1501.3035888671875,0.9615717530250548,2.9153218742638095e-05,0.8628369833635124,0.0001093339866713
cov_halpha_ew_hbeta_ew,150,36,-1528.944580078125,0.9591549038887024,2.6802753943626702e-05,0.9044509699393514,6.970421971006513e-05
cov_oiii_5007_ew_hbeta_ew,150,27,-1502.4779052734375,0.9494436979293824,3.197480690949942e-05,0.8192965773569574,0.0001221996048859
nii_6584_ew_mean,460,34,-1284.951416015625,0.9964026808738708,0.0001275256322267,0.9926257472057342,0.0002741252641498
halpha_ew_mean,460,39,-1283.89453125,0.9991522431373596,0.0001201275066025,0.9983485222403944,0.0002379915768929
oiii_5007_ew_mean,460,22,-1188.2943115234375,0.9976999163627625,0.0002776371930014,0.9951373385952164,0.000576285473119
hbeta_ew_mean,460,38,-1308.9871826171875,0.9990590810775756,0.0001086442293537,0.9981044904637152,0.0002233106000983
nii_6584_ew_std,460,27,-1334.4449462890625,0.87626713514328,0.0001013492959109,0.7419206096024269,0.0002685733156967
halpha_ew_std,460,31,-1338.897216796875,0.9638723134994508,9.515304857816624e-05,0.9065439471257446,0.0002746041080502
oiii_5007_ew_std,460,23,-1194.074462890625,0.8725939393043518,0.0002583659584781,0.7649108810770596,0.0005942805377402
hbeta_ew_std,460,26,-1344.8377685546875,0.9555100202560424,9.456502110508984e-05,0.9099623877024092,0.0002096838782478
cov_nii_6584_ew_halpha_ew,460,30,-1547.9598388671875,0.934856116771698,2.3611557132693307e-05,0.8600592519790585,6.214422395910551e-05
cov_nii_6584_ew_oiii_5007_ew,460,38,-1522.1163330078125,0.9527671933174132,2.623821136331588e-05,0.8465186407934889,9.564367114611344e-05
cov_nii_6584_ew_hbeta_ew,460,27,-1587.463623046875,0.91221284866333,1.8761023521299023e-05,0.823339530394977,4.545749271339796e-05
cov_halpha_ew_oiii_5007_ew,460,27,-1497.46044921875,0.956418752670288,3.3062459815710094e-05,0.8479865078913227,0.0001211714464119
cov_halpha_ew_hbeta_ew,460,19,-1528.3651123046875,0.9546748399734496,2.9742590288375787e-05,0.905315388268928,6.907361566177734e-05
cov_oiii_5007_ew_hbeta_ew,460,29,-1502.4732666015625,0.9494420886039734,3.197580651921169e-05,0.8193897297119593,0.000122136611165
nii_6584_ew_mean,630,35,-1281.089111328125,0.9964301586151124,0.0001265530044397,0.9928859244011758,0.0002644536208775
halpha_ew_mean,630,45,-1282.015625,0.9991415143013,0.0001216418205642,0.9984274490974478,0.0002266175653083
oiii_5007_ew_mean,630,25,-1186.9661865234375,0.9977557063102722,0.0002709037959154,0.9952310784797804,0.0005651761382859
hbeta_ew_mean,630,33,-1307.7523193359375,0.99905127286911,0.0001095423209355,0.9980716161609188,0.0002271835324918
nii_6584_ew_std,630,18,-1339.66650390625,0.8679042458534241,0.0001081992794526,0.7237924901914581,0.000287438553754
halpha_ew_std,630,23,-1340.1182861328125,0.9616894125938416,0.0001009024668398,0.9096283079550228,0.0002655412584179
oiii_5007_ew_std,630,28,-1198.531982421875,0.876324474811554,0.0002508008516804,0.7652369689085371,0.0005934562220393
hbeta_ew_std,630,21,-1342.964599609375,0.951838493347168,0.000102368982663,0.90975413845448,0.0002101688590113
cov_nii_6584_ew_halpha_ew,630,31,-1553.3319091796875,0.9392127394676208,2.203248657992234e-05,0.8553332529153894,6.424292321858945e-05
cov_nii_6584_ew_oiii_5007_ew,630,37,-1518.294677734375,0.9499025344848632,2.782958266380944e-05,0.8433545537201005,9.76154083335438e-05
cov_nii_6584_ew_hbeta_ew,630,32,-1584.743408203125,0.9163834452629088,1.786972925714403e-05,0.8316741114147339,4.331287509281823e-05
cov_halpha_ew_oiii_5007_ew,630,27,-1499.83349609375,0.9541390538215636,3.47919672734239e-05,0.856964251452052,0.0001140151989126
cov_halpha_ew_hbeta_ew,630,25,-1528.547607421875,0.9576555490493774,2.7786648037905243e-05,0.9075882278281822,6.741555060446151e-05
cov_oiii_5007_ew_hbeta_ew,630,32,-1502.1773681640625,0.9493422508239746,3.203893732051126e-05,0.8235506247167557,0.0001193228308938
nii_6584_ew_mean,930,38,-1283.3692626953125,0.9963645935058594,0.0001288778361265,0.9927703102166648,0.0002687513809018
halpha_ew_mean,930,42,-1285.9998779296875,0.9991640448570251,0.0001184533169937,0.998327489071459,0.0002410226301498
oiii_5007_ew_mean,930,19,-1193.6611328125,0.9977053999900818,0.0002769786095079,0.9951532633209118,0.0005743981963136
hbeta_ew_mean,930,33,-1305.07421875,0.9990013837814332,0.0001153036899335,0.9981164690714198,0.0002218993963962
nii_6584_ew_std,930,20,-1334.2415771484375,0.8675388693809509,0.0001084985783538,0.7244195964302307,0.0002867859483616
halpha_ew_std,930,26,-1338.339111328125,0.9625058770179749,9.87519844350365e-05,0.9077141037433818,0.0002711658094662
oiii_5007_ew_std,930,28,-1193.893310546875,0.8724400401115417,0.0002586779803156,0.7667708068703674,0.000589578841185
hbeta_ew_std,930,30,-1346.374755859375,0.9559636116027832,9.360090280234456e-05,0.9093619825356736,0.0002110821303857
cov_nii_6584_ew_halpha_ew,930,30,-1547.87841796875,0.9348207116127014,2.362438461958221e-05,0.8559609696551899,6.396416974461773e-05
cov_nii_6584_ew_oiii_5007_ew,930,32,-1512.9940185546875,0.9498055577278136,2.78834420022859e-05,0.8425153779061257,9.813835037680246e-05
cov_nii_6584_ew_hbeta_ew,930,27,-1583.855712890625,0.9100757837295532,1.9217742917970404e-05,0.8328235203528251,4.3017114255406106e-05
cov_halpha_ew_oiii_5007_ew,930,35,-1488.38623046875,0.9566930532455444,3.285438435140566e-05,0.8708278662000533,0.0001029643755402
cov_halpha_ew_hbeta_ew,930,33,-1527.73046875,0.9588229656219482,2.702057001959352e-05,0.9122900090223676,6.398554206141164e-05
cov_oiii_5007_ew_hbeta_ew,930,20,-1489.103515625,0.9389029145240784,3.864141678990774e-05,0.8490859012497837,0.0001020547534145
nii_6584_ew_mean,360,29,-1283.662841796875,0.996248424053192,0.0001329950789864,0.9928827181173612,0.0002645728090071
halpha_ew_mean,360,40,-1288.297607421875,0.9991198778152466,0.0001247122795052,0.9983960867047392,0.0002311371449711
oiii_5007_ew_mean,360,24,-1184.64892578125,0.9977207779884338,0.0002751215269331,0.9952387287991736,0.000564269480889
hbeta_ew_mean,360,43,-1308.627197265625,0.9990568161010742,0.0001089052046396,0.9980628315101722,0.0002282184550772
nii_6584_ew_std,360,28,-1334.7120361328125,0.8764872550964355,0.0001011689803006,0.7384497449774234,0.0002721853112893
halpha_ew_std,360,30,-1340.251220703125,0.9629808068275452,9.750119762715268e-05,0.9022943224529584,0.0002870908797138
oiii_5007_ew_std,360,30,-1195.8485107421875,0.8782284259796143,0.0002469398409904,0.7590117611759404,0.0006091928916725
hbeta_ew_std,360,22,-1343.6912841796875,0.952071249485016,0.0001018742351405,0.9102328608115698,0.0002090539875939
cov_nii_6584_ew_halpha_ew,360,38,-1546.40185546875,0.9384298920631408,2.231623788514012e-05,0.8592438363671546,6.250632985837029e-05
cov_nii_6584_ew_oiii_5007_ew,360,43,-1521.7877197265625,0.9526636004447936,2.629577150453104e-05,0.8443206141332873,9.701339669549334e-05
cov_nii_6584_ew_hbeta_ew,360,25,-1585.329345703125,0.9109548330307008,1.9029876948604662e-05,0.8329505743488266,4.298442128164488e-05
cov_halpha_ew_oiii_5007_ew,360,36,-1499.7242431640625,0.9611650109291076,2.9461763327918386e-05,0.8065331321872862,0.0001542143390068
cov_halpha_ew_hbeta_ew,360,29,-1532.2021484375,0.9600323438644408,2.6226958883847665e-05,0.9065709632669088,6.815765790201611e-05
cov_oiii_5007_ew_hbeta_ew,360,29,-1502.78564453125,0.949547290802002,3.1909278193910144e-05,0.8231132774791292,0.0001196185843381
nii_6584_ew_mean,820,39,-1280.122802734375,0.9964070916175842,0.0001273710056667,0.9926905961379682,0.0002717146157527
halpha_ew_mean,820,44,-1284.4827880859375,0.9991555213928224,0.0001196574217408,0.9984623351552142,0.0002215901964255
oiii_5007_ew_mean,820,24,-1185.984130859375,0.9977409839630128,0.0002726834065468,0.9951425080770944,0.0005756728256279
hbeta_ew_mean,820,31,-1305.63232421875,0.9990378022193908,0.0001111014971566,0.998131690510716,0.0002201061536409
nii_6584_ew_std,820,20,-1333.57861328125,0.866952121257782,0.0001089791894066,0.7250615564945462,0.0002861178851631
halpha_ew_std,820,26,-1344.0804443359375,0.9626880884170532,9.827212902466467e-05,0.9083852847422912,0.0002691936626242
oiii_5007_ew_std,820,26,-1195.7086181640625,0.8739744424819946,0.000255566426475,0.7707266462102415,0.0005795788958839
hbeta_ew_std,820,20,-1345.7794189453125,0.9527338147163392,0.0001004659385974,0.9086059427174772,0.0002128428319097
cov_nii_6584_ew_halpha_ew,820,25,-1552.1168212890625,0.934484362602234,2.3746297611951816e-05,0.8487366510826005,6.717231088775162e-05
cov_nii_6584_ew_oiii_5007_ew,820,34,-1518.32470703125,0.9499125480651855,2.782399249319624e-05,0.8425623592203434,9.810907343144391e-05
cov_nii_6584_ew_hbeta_ew,820,32,-1582.0745849609375,0.914882481098175,1.819050433800564e-05,0.8318028558823123,4.327974713436823e-05
cov_halpha_ew_oiii_5007_ew,820,27,-1496.953369140625,0.9562711715698242,3.317442097608407e-05,0.8495083441756612,0.0001199583757745
cov_halpha_ew_hbeta_ew,820,19,-1528.363037109375,0.9546741843223572,2.9742997640581817e-05,0.9053254260665063,6.906629296213953e-05
cov_oiii_5007_ew_hbeta_ew,820,32,-1494.6356201171875,0.948480188846588,3.258417014749894e-05,0.8258046778416468,0.0001177985409981
nii_6584_ew_mean,730,30,-1281.1182861328125,0.9960546493530272,0.0001398652063616,0.9927401493710696,0.0002698725588702
halpha_ew_mean,730,35,-1290.4383544921875,0.9991608262062072,0.0001189060276584,0.998365526973296,0.0002355410545202
oiii_5007_ew_mean,730,25,-1187.04296875,0.997756838798523,0.0002707653175266,0.9951509186402584,0.0005746760699485
hbeta_ew_mean,730,32,-1305.1083984375,0.9990016222000122,0.0001152773848463,0.9980719680799064,0.0002271420728005
nii_6584_ew_std,730,19,-1336.95458984375,0.8699131608009338,0.0001065538303634,0.7304965698244562,0.0002804618754034
halpha_ew_std,730,27,-1344.391357421875,0.9639886021614076,9.484679392189277e-05,0.906998463097344,0.0002732685931302
oiii_5007_ew_std,730,25,-1195.9747314453125,0.8741978406906128,0.000255113395839,0.7710007013891136,0.0005788861132497
hbeta_ew_std,730,22,-1343.6912841796875,0.952071249485016,0.0001018742363251,0.9102379869138276,0.0002090420496829
cov_nii_6584_ew_halpha_ew,730,33,-1556.1607666015625,0.9403483867645264,2.1620869496751447e-05,0.853686927146506,6.497401576124067e-05
cov_nii_6584_ew_oiii_5007_ew,730,32,-1509.475830078125,0.945064127445221,3.0517362588630733e-05,0.8706264420490046,8.062061800624658e-05
cov_nii_6584_ew_hbeta_ew,730,27,-1587.4644775390625,0.9122133851051332,1.876091697429405e-05,0.8233382575452743,4.545782023746835e-05
cov_halpha_ew_oiii_5007_ew,730,36,-1491.573486328125,0.9561634063720704,3.325619289661585e-05,0.8113346139841515,0.000150387030745
cov_halpha_ew_hbeta_ew,730,21,-1527.8768310546875,0.9545270204544068,2.983957827883601e-05,0.908177723983681,6.698550574147285e-05
cov_oiii_5007_ew_hbeta_ew,730,27,-1501.6143798828125,0.9491517543792723,3.21594289487063e-05,0.8252477571858369,0.0001181751552487
nii_6584_ew_mean,740,31,-1284.33056640625,0.9962651133537292,0.0001324043612785,0.9932005610926072,0.0002527575387718
halpha_ew_mean,740,37,-1285.2998046875,0.99916011095047,0.0001190074420898,0.998374254156602,0.0002342833953693
oiii_5007_ew_mean,740,19,-1193.654052734375,0.9977052807807922,0.0002769914064342,0.9951531868378032,0.0005744072605073
hbeta_ew_mean,740,28,-1313.5771484375,0.9990243911743164,0.0001126500983546,0.9981068468945944,0.0002230329882036
nii_6584_ew_std,740,19,-1333.4202880859375,0.8622874617576599,0.0001128000292169,0.7187786558485338,0.0002926562587081
halpha_ew_std,740,30,-1338.7626953125,0.9638398885726928,9.523847261913946e-05,0.9090318228845864,0.0002672939244646
