nii_6584_ew,halpha_ew,oiii_5007_ew,hbeta_ew,nii_halpha_ew,oiii_hbeta_ew
0.28874534,0.6530473,-0.052663982,0.07800019,-0.36430196,-0.130664172
0.056780756,0.2503587,-0.18210383,-0.26361835,-0.193577944,0.08151452000000001
1.0186118,1.6713067,0.9799483,0.97352225,-0.6526949,0.006426049999999961
0.8140056,1.2276026,0.119421914,0.561923,-0.413597,-0.44250108599999993
0.56386596,0.9657378,-0.01869896,0.32473487,-0.40187184,-0.34343383
0.67792726,1.2645717,0.42084885,0.6104023,-0.58664444,-0.18955344999999996
0.60064286,1.3237175,0.6597167,0.65430206,-0.7230746400000001,0.005414640000000026
0.9848725,1.3730177,0.1212418,0.6621937,-0.38814519999999986,-0.5409519
0.9654515,1.3102839,0.07331188,0.5204522,-0.34483239999999993,-0.44714032000000004
0.9559953,1.4114599,0.3046304,0.7184921,-0.4554646000000001,-0.41386169999999994
0.1547684,0.053745866,-0.08233236,-0.39690053,0.101022534,0.31456817
1.8253405,2.422564,1.7007079,1.5690074,-0.5972234999999999,0.1317005
1.7839239,2.4732037,1.7863989,1.609832,-0.6892798,0.17656690000000008
0.7471672,1.1311822,0.10468393,0.46117598,-0.384015,-0.35649205
0.47777838,0.79076004,0.034662023,0.13401556,-0.31298166,-0.099353537
0.33373946,0.693409,-0.03429003,0.112205565,-0.35966954000000007,-0.14649559499999998
0.49635488,1.1337191,0.53583705,0.52895606,-0.63736422,0.006880990000000087
0.76787114,1.2157376,0.15521117,0.55387807,-0.44786645999999997,-0.3986669
0.90350246,1.3338325,0.22069275,0.6630278,-0.43033003999999997,-0.44233504999999995
0.7195139,1.2860003,0.45291853,0.63987666,-0.5664864,-0.18695813
1.0081501,1.5298347,0.62630415,0.8608322,-0.5216846000000002,-0.2345280500000001
0.9312053,1.3868757,0.30908927,0.72092366,-0.45567040000000003,-0.41183438999999994
0.6111105,1.0295213,0.020770326,0.36700395,-0.4184108000000001,-0.346233624
0.77825975,1.1240737,0.11028527,0.4484293,-0.34581395000000004,-0.33814403
0.10408449,0.10681689,-0.04982145,-0.37055635,-0.002732399999999996,0.3207349
1.0393279,1.4229957,0.24372661,0.7164546,-0.3836678,-0.47272799000000004
0.9183695,1.3168262,0.15739906,0.63268375,-0.3984567,-0.47528468999999995
1.2893553,1.6220983,0.41490352,0.8861201,-0.332743,-0.47121657999999994
1.151139,1.4567586,0.4531902,0.73282295,-0.3056196,-0.27963275
1.0762174,1.2363455,0.31219375,0.5949265,-0.1601281000000001,-0.28273275000000003
0.9719733,1.1901709,0.30284005,0.5531774,-0.2181976,-0.25033735
1.0497284,1.3791755,0.17652623,0.6696466,-0.3294471000000001,-0.49312037
0.91874015,1.2942283,0.09744896,0.5386126,-0.37548815000000013,-0.44116363999999997
0.83135545,1.1190697,0.12541342,0.4440556,-0.28771425000000006,-0.31864218
1.02418,1.7022259,1.0937012,1.008744,-0.6780458999999999,0.08495719999999984
0.84927654,1.2962043,0.20736231,0.6161855,-0.4469277600000001,-0.40882319000000006
1.0576173,1.6374047,0.8864174,0.95205486,-0.5797874000000001,-0.06563745999999993
0.385167,0.70845854,-0.13086413,0.09660667,-0.32329154,-0.2274708
-0.14529932,0.63056844,0.11186143,0.116910696,-0.77586776,-0.005049265999999997
0.34694523,0.68116236,-0.11369483,0.06711471,-0.33421713,-0.18080954
0.6745075,0.9300283,0.07294673,0.26252645,-0.2555208,-0.18957972
0.14231133,0.3810392,-0.08562024,-0.2258085,-0.23872787,0.14018826
0.67446625,1.059531,0.03518343,0.38511446,-0.38506474999999996,-0.34993103
-0.108257174,0.4706847,0.039069936,-0.0247432,-0.578941874,0.06381313599999999
0.28696048,0.6263536,-0.065288514,0.03580022,-0.33939311999999994,-0.10108873400000001
-0.03214276,0.6461689,0.17937587,0.16397691,-0.6783116600000001,0.01539895999999999
0.8331042,1.4395615,0.7635652,0.78501046,-0.6064573,-0.02144525999999991
0.7662128,1.2758778,0.32463175,0.62587863,-0.5096649999999999,-0.30124688
0.73889273,1.2387809,0.3280781,0.58437616,-0.4998881700000001,-0.25629806000000005
1.026519,1.5301478,0.45200068,0.8007922,-0.5036288,-0.34879151999999997
0.7700347,1.2263547,0.16534044,0.556875,-0.45631999999999995,-0.39153456
0.7496198,1.4519261,0.65874016,0.7377663,-0.7023063000000002,-0.07902613999999997
0.98242784,1.4999256,0.6025896,0.82164395,-0.51749776,-0.21905435000000006
0.63490903,0.99467075,-0.05571474,0.3099851,-0.35976172000000006,-0.36569984
1.0343075,1.7896523,1.2401521,1.0955365,-0.7553448,0.14461560000000007
0.66681665,1.059749,0.018498942,0.3919458,-0.39293235000000004,-0.373446858
0.8896136,1.2604582,0.08440811,0.5022728,-0.37084459999999997,-0.41786469
0.6922759,1.0716941,0.043380514,0.3974898,-0.3794181999999999,-0.354109286
1.0887328,1.3031597,0.25262886,0.64355415,-0.21442689999999986,-0.39092529000000004
0.92717475,1.3222182,0.18378766,0.6507249,-0.39504344999999996,-0.46693724000000003
0.8793299,1.1074609,0.17016234,0.4512617,-0.22813099999999997,-0.28109936
1.3005757,1.7000948,0.63513494,0.9669726,-0.3995191,-0.3318376599999999
0.43566096,0.85790366,0.062456347,0.25620404,-0.42224269999999997,-0.19374769300000003
0.71494305,1.1228459,0.035768732,0.42606547,-0.40790284999999993,-0.390296738
0.9819776,1.6356919,0.8736705,0.9306365,-0.6537143000000001,-0.05696599999999996
0.8256811,1.362667,0.42825687,0.703572,-0.5369859000000001,-0.27531512999999996
1.0259982,1.3805168,0.22306116,0.7077824,-0.3545186,-0.48472124000000005
0.8582355,1.406335,0.35047126,0.6912935,-0.5480994999999999,-0.34082224
0.9807783,1.6755924,0.85135347,0.92415917,-0.6948141,-0.07280570000000008
0.7949601,1.2252526,0.14988832,0.5525031,-0.43029249999999997,-0.40261478000000006
0.26486254,0.77977747,0.14955202,0.22065023,-0.51491493,-0.07109821
0.66145587,1.1291391,0.16186363,0.4814707,-0.46768323,-0.31960707
0.5690204,1.2882116,0.7248011,0.66025895,-0.7191911999999999,0.06454214999999996
0.35151893,0.66125655,-0.04724063,-0.0042679906,-0.30973762000000005,-0.0429726394
0.54931784,0.94406164,-0.034718364,0.2993681,-0.3947438000000001,-0.334086464
0.5328492,0.86793005,-0.007918924,0.18756232,-0.33508085,-0.195481244
1.1825294,1.5765102,0.4657482,0.87982374,-0.3939808,-0.41407553999999996
0.9431556,1.3882492,0.29575866,0.72133696,-0.4450936,-0.4255783
1.1520602,1.430358,0.3425132,0.7525837,-0.27829780000000004,-0.41007049999999995
1.1027291,1.575917,0.58078,0.8908485,-0.4731879000000001,-0.3100685000000001
1.2668424,1.8313987,1.0379983,1.0943578,-0.5645563,-0.05635950000000012
1.6757233,2.1067305,1.2501223,1.3045027,-0.4310071999999998,-0.054380400000000106
0.40380484,0.9322771,0.22759157,0.3255901,-0.52847226,-0.09799853
0.5578401,0.98180985,0.06433203,0.32236084,-0.42396975000000003,-0.25802881
0.32625955,0.6570077,-0.11153592,0.060643673,-0.33074814999999996,-0.172179593
0.3540793,0.6895748,-0.09339441,0.016686678,-0.33549550000000006,-0.110081088
0.45834982,0.7818471,0.018352047,0.12178832,-0.32349728,-0.10343627300000001
0.49644417,0.83688605,-0.038844377,0.15797299,-0.34044188000000003,-0.19681736700000002
1.0719898,1.2354271,0.34537262,0.5896867,-0.16343729999999979,-0.24431408
0.86650616,0.9763775,0.239604,0.39042518,-0.10987133999999998,-0.15082117999999997
0.96182877,1.3404962,0.43696266,0.62214595,-0.37866743,-0.18518328999999994
0.37157273,0.739324,-0.055516332,0.13423795,-0.36775126999999996,-0.189754282
0.23614156,0.5139049,-0.15508144,-0.055841506,-0.27776334,-0.09923993399999999
0.22670436,0.5387289,-0.115188375,-0.079619706,-0.31202453999999996,-0.035568669
1.1279371,1.4248749,0.2546289,0.75542074,-0.29693780000000003,-0.50079184
1.0774195,1.4055293,0.22721338,0.7295505,-0.3281098,-0.50233712
0.8434944,1.1717634,0.1403663,0.50018024,-0.3282689999999999,-0.35981394000000005
0.8434217,0.9749342,0.1172833,0.3256112,-0.13151249999999992,-0.2083279
0.4649999,1.0606657,0.40134877,0.46521837,-0.5956657999999999,-0.06386959999999997
0.4891712,0.90697294,0.021219373,0.27304384,-0.41780174,-0.251824467
0.72016037,1.0006996,0.118755564,0.33818188,-0.2805392299999999,-0.219426316
0.41211146,0.8006966,-0.039938927,0.14677659,-0.38858514,-0.186715517
1.1110338,1.4930631,0.31466734,0.78077585,-0.3820293000000001,-0.46610851000000003
0.48346347,0.8377119,-0.042379856,0.15622404,-0.35424842999999995,-0.198603896
0.19216269,0.816245,0.23779047,0.27946615,-0.62408231,-0.04167568000000002
0.44499695,0.8677995,0.045846462,0.24348807,-0.42280254999999994,-0.197641608
0.82562536,1.1558284,0.13429016,0.48338428,-0.3302030400000001,-0.34909412
0.33447647,0.7962768,0.1338361,0.24147874,-0.46180033,-0.10764263999999998
0.53223854,0.99427164,0.1106123,0.35542327,-0.4620331,-0.24481097000000002
0.8245923,1.1687769,0.058154702,0.49963805,-0.34418459999999995,-0.441483348
0.43404967,0.658669,-0.05737418,0.01705277,-0.22461932999999995,-0.07442694999999999
0.69536775,0.9791384,0.12559447,0.3245397,-0.28377065,-0.19894522999999997
0.7303729,1.075542,-0.054490343,0.3429431,-0.3451691,-0.397433443
0.9419787,1.3130561,0.06869622,0.5832964,-0.3710774000000001,-0.5146001800000001
0.7342419,1.1593931,0.09168021,0.46859825,-0.42515119999999995,-0.37691804
1.0349817,1.3836157,0.099977076,0.6343013,-0.3486340000000001,-0.5343242239999999
0.9350882,1.3397353,0.14958051,0.61982447,-0.40464710000000004,-0.47024395999999996
0.90549475,1.2513942,0.0339078,0.47936815,-0.34589945,-0.44546035
1.1519045,1.5120174,0.36703384,0.8224156,-0.36011289999999985,-0.45538176
1.193853,1.5037999,0.29825923,0.81338227,-0.3099468999999999,-0.51512304
1.0958754,1.4635353,0.34275305,0.7775793,-0.36765990000000004,-0.43482624999999997
-0.3221476,-0.6128895,-0.27153224,-0.83045745,0.2907419,0.5589252100000001
0.27992946,0.58752286,-0.12379034,-0.07148445,-0.30759339999999996,-0.052305889999999994
0.32814133,0.5633211,-0.08799897,-0.07500839,-0.23517977,-0.012990580000000002
-0.4979447,-0.74583125,-0.17905365,-0.96275496,0.24788654999999993,0.7837013100000001
0.30000013,0.50023985,-0.07709856,-0.12285131,-0.20023972000000007,0.04575275000000001
-0.43487215,-0.99707913,-0.29504853,-0.9921199,0.56220698,0.6970713700000001
0.71454686,1.3836292,0.8175698,0.74756455,-0.6690823399999999,0.07000525000000002
0.7730603,1.2536066,0.3151958,0.5914694,-0.48054629999999987,-0.2762736
0.7721342,1.2372755,0.23349622,0.56370807,-0.4651413,-0.33021185
1.0980163,1.4282354,0.18917283,0.67389333,-0.3302190999999999,-0.4847205
0.5344232,0.86811966,0.01730059,0.18859509,-0.33369646,-0.1712945
0.8655448,1.2208424,0.12456229,0.55388904,-0.3552976,-0.42932675000000003
0.6659528,0.9531305,-0.023489147,0.2908122,-0.2871777,-0.314301347
0.8297222,1.1379147,0.021666765,0.47011632,-0.3081925000000001,-0.448449555
0.68387246,0.9805101,0.009275943,0.3057566,-0.29663764000000004,-0.296480657
0.5987318,0.78370404,0.10049194,0.16757196,-0.18497224,-0.06708001999999999
0.56558335,0.82460314,0.089356564,0.18500218,-0.25901978999999997,-0.09564561599999999
0.39910775,0.66392606,0.025980726,0.030556917,-0.26481831,-0.004576191
0.4297489,0.9626757,0.25890672,0.3757785,-0.5329268,-0.11687178000000004
0.7767161,1.2184827,0.14198634,0.5479934,-0.4417666,-0.40600706
0.5210526,0.8688402,0.039042324,0.20935309,-0.3477876,-0.170310766
0.81244814,1.1033677,0.28192005,0.46972615,-0.29091955999999997,-0.18780610000000003
1.030646,1.2442389,0.2941412,0.5982645,-0.21359290000000009,-0.3041233
0.7392435,1.2102141,0.1993568,0.5550834,-0.4709705999999999,-0.3557266
0.92425054,1.4391596,0.41826177,0.76027054,-0.51490906,-0.3420087700000001
1.0456287,1.5549235,0.6231815,0.8812965,-0.5092947999999999,-0.258115
0.7798475,1.4919981,0.94117033,0.8340372,-0.7121506,0.10713313000000002
0.5135494,0.90445095,-0.043123648,0.2662074,-0.39090154999999993,-0.309331048
0.14959747,0.49459392,-0.08385156,-0.04444045,-0.34499645,-0.039411110000000006
-0.0111579895,0.21591163,-0.12961094,-0.34305334,-0.2270696195,0.21344239999999998
0.61988735,1.1420568,0.25649655,0.44239712,-0.52216945,-0.18590057
0.64640707,0.97862554,0.11242771,0.3288809,-0.33221847000000004,-0.21645318999999996
0.33105028,0.5558983,0.030323133,-0.026049316,-0.22484801999999998,0.056372449
0.9986302,1.4750118,0.3978905,0.7915957,-0.47638160000000007,-0.39370520000000003
0.74189025,1.216263,0.20370372,0.55855817,-0.4743727500000001,-0.35485444999999993
0.89960754,1.5888898,0.813005,0.8714504,-0.68928226,-0.05844539999999998
0.17521858,0.3629464,-0.0119140595,-0.14297712,-0.18772782,0.13106306050000002
0.68259156,1.1751738,0.17850864,0.49860722,-0.49258224000000006,-0.32009858
0.37671334,0.76565987,0.022865653,0.17757833,-0.38894653,-0.15471267700000002
0.37118924,0.9855864,0.36583805,0.4015621,-0.61439716,-0.03572404999999995
1.0839047,1.5374273,0.49795973,0.859362,-0.4535226000000001,-0.36140226999999997
0.9137053,1.5059197,0.69787115,0.834473,-0.5922143999999999,-0.13660185000000002
0.881996,1.3351074,0.2574776,0.6717831,-0.45311140000000005,-0.4143055
0.7624828,1.1674665,0.048644796,0.47271505,-0.40498369999999995,-0.42407025400000004
1.3046079,2.0785296,1.4753042,1.2592955,-0.7739217,0.21600870000000016
0.6535099,1.0583781,0.008673966,0.3785526,-0.4048682000000001,-0.36987863400000004
0.6004375,1.0301261,0.05138287,0.38692394,-0.4296886,-0.33554107
0.57680106,1.0051208,0.036417007,0.34774154,-0.42831974000000006,-0.311324533
1.2039738,1.5240011,0.43921816,0.8089129,-0.3200273,-0.36969474
1.0843723,1.4021068,0.29695722,0.729931,-0.31773450000000003,-0.43297378
1.2564087,1.4768507,0.2956826,0.7996175,-0.22044200000000003,-0.5039349
0.964387,1.4452351,0.4171263,0.7625646,-0.4808481000000001,-0.34543830000000003
0.71431947,1.2233322,0.38702828,0.569265,-0.50901273,-0.18223672000000002
0.7411253,1.1740818,0.10738461,0.5032829,-0.43295649999999997,-0.39589829
0.64623415,1.2849272,0.6192072,0.64928865,-0.6386930500000001,-0.030081450000000065
0.77258444,1.2692894,0.31821245,0.61617106,-0.49670495999999986,-0.29795861
1.010086,1.5568038,0.7172541,0.8854879,-0.5467177999999999,-0.1682338
0.60587025,1.1424444,0.37722826,0.5059533,-0.53657415,-0.12872504000000007
0.45624173,0.82073843,-0.08182494,0.17050812,-0.3644967,-0.25233306
0.8052314,1.2062665,0.06482899,0.49942735,-0.40103509999999987,-0.43459835999999996
0.9276427,1.3188345,0.1303936,0.5885693,-0.39119179999999987,-0.45817569999999996
0.6859669,1.1209043,0.0849188,0.46459317,-0.43493740000000003,-0.37967437
0.769771,1.196826,0.1073942,0.51397336,-0.42705499999999996,-0.40657916000000005
1.6414864,1.9821372,0.83552146,1.0621488,-0.3406507999999999,-0.22662733999999984
0.35833722,1.1812958,0.7406813,0.61491096,-0.82295858,0.12577033999999998
0.8156254,1.2915405,0.28089166,0.6246879,-0.47591510000000004,-0.34379624
0.48624444,1.0344223,0.31311932,0.44095665,-0.5481778599999999,-0.12783733000000003
0.59955555,1.1347553,0.334648,0.5115459,-0.5351997499999999,-0.1768979
0.6437789,1.1751709,0.35480455,0.5416989,-0.5313919999999999,-0.18689435
1.3421768,1.7459141,0.5732059,1.0009316,-0.40373729999999997,-0.4277256999999999
1.1571608,1.4005919,0.20687875,0.73067844,-0.2434311,-0.52379969
1.1386287,1.5024184,0.36476952,0.81288296,-0.3637897000000001,-0.44811344000000003
0.26520294,0.58849114,-0.04116741,0.039529324,-0.3232882,-0.08069673399999999
0.44869804,0.877205,0.11057667,0.2974212,-0.42850696,-0.18684453
0.5501016,1.1508267,0.329092,0.49311137,-0.6007251000000001,-0.16401937
0.82802486,1.3711029,0.5809789,0.71394634,-0.5430780399999999,-0.13296744000000005
0.78115404,1.2077289,0.11294082,0.5142926,-0.42657486,-0.40135178
0.62572205,1.1564537,0.38013208,0.5145274,-0.5307316499999999,-0.13439531999999998
0.8194705,1.1901385,0.031262606,0.42846304,-0.370668,-0.39720043400000005
0.96794415,1.3525648,0.17912272,0.662732,-0.3846206499999999,-0.48360928
0.9540006,1.3169507,0.20998229,0.6488784,-0.36295010000000005,-0.43889610999999995
0.47472787,0.86446995,-0.046580642,0.20070007,-0.38974208000000005,-0.247280712
0.3325305,0.7641225,0.039323404,0.1574744,-0.43159200000000003,-0.11815099599999998
0.4852671,0.9082966,0.06234432,0.29865342,-0.4230295,-0.2363091
0.44211614,0.7409061,-0.08400582,0.08283198,-0.29878996,-0.16683779999999998
1.0098226,1.4539082,0.35769153,0.77572715,-0.4440856000000002,-0.41803562000000005
0.67672116,1.1408745,0.18573782,0.47998166,-0.46415333999999997,-0.29424384
1.0943644,1.477048,0.3153773,0.7889335,-0.3826836,-0.4735561999999999
1.2419033,1.5458226,0.32661432,0.8109543,-0.3039193,-0.48433998
1.1406648,1.4605457,0.24113557,0.739644,-0.3198809,-0.49850843
0.54999197,1.1742867,0.5634429,0.5585399,-0.6242947299999999,0.004902999999999991
0.51718724,0.9575926,0.09807825,0.3109556,-0.44040535999999997,-0.21287735
0.85302466,1.4164248,0.592609,0.7606068,-0.5634001399999999,-0.16799779999999997
0.4556657,0.7315553,-0.13479657,0.12324393,-0.2758896,-0.2580405
0.7854408,1.1462989,0.0013131052,0.38544062,-0.36085809999999985,-0.3841275148
0.57963324,0.90113187,-0.037467584,0.23959786,-0.3214986299999999,-0.277065444
1.1398637,1.5331985,0.39092135,0.83192205,-0.3933347999999999,-0.44100069999999997
1.0564551,1.4754013,0.35790908,0.7986027,-0.41894619999999994,-0.44069362
1.0714669,1.5321634,0.48674947,0.8535029,-0.46069649999999984,-0.36675342999999994
1.1351814,1.46878,0.24632595,0.7335043,-0.33359859999999997,-0.48717835
1.2114859,1.498757,0.23647249,0.7346058,-0.2872710999999999,-0.49813330999999994
0.9749686,1.3263243,0.09442383,0.53872544,-0.35135570000000005,-0.44430161
0.69663477,0.9720005,0.07917878,0.2993701,-0.2753657300000001,-0.22019131999999997
0.797452,1.1926693,0.08346298,0.5316771,-0.3952172999999999,-0.44821412
0.56680775,0.89761025,0.011866361,0.21729195,-0.3308025,-0.20542558900000002
0.51217914,0.89712393,-0.044654876,0.2560637,-0.38494479000000004,-0.300718576
0.941748,1.4798288,0.4436577,0.77881587,-0.5380807999999999,-0.33515817
0.9036062,1.4803005,0.67708933,0.8173139,-0.5766943,-0.14022457
0.0817408,0.28344977,-0.18348055,-0.2351715,-0.20170897,0.05169095000000001
0.09658831,0.35734105,-0.1436332,-0.26902395,-0.26075274,0.12539075000000002
0.04685259,0.25734198,-0.17610858,-0.34689772,-0.21048939000000003,0.17078914000000003
1.0113162,1.3425897,0.15226811,0.6319415,-0.3312735,-0.47967339000000003
1.1487995,1.3783821,0.18290576,0.7049585,-0.22958260000000008,-0.52205274
1.0571064,1.3802708,0.06517047,0.6244532,-0.3231644,-0.5592827300000001
0.9506671,1.3611019,0.24942845,0.6808602,-0.4104348,-0.43143175
0.8984914,1.2812808,0.119267374,0.5914239,-0.38278939999999995,-0.472156526
0.797235,1.1418935,0.17532782,0.4846015,-0.34465849999999987,-0.30927368
1.0386531,1.1785544,0.3435186,0.5444436,-0.13990129999999978,-0.20092500000000002
1.2089888,1.8436055,0.8596676,0.9643183,-0.6346167,-0.10465069999999999
1.021107,1.1697358,0.29064783,0.54211336,-0.1486288,-0.25146553
0.50412595,0.9675082,0.14491035,0.3291434,-0.46338225,-0.18423304999999998
0.36622477,0.6858354,-0.11973603,0.033015966,-0.31961063,-0.152751996
0.6418078,1.0136806,-0.03876868,0.3479557,-0.3718728,-0.38672438
1.2374996,1.478575,0.37344626,0.7886743,-0.24107539999999994,-0.4152280400000001
0.84048474,0.9706474,0.17370057,0.35371837,-0.1301626600000001,-0.1800178
